year,month,day,hour,P,T,RH,RPH,WD,WV,WV1,WV2
2008,8,13,9,721.8,12.3,82,0,76,4,0.241921918,0.970295721
2008,8,13,10,721.8,13.2,77,0,76,3.4,0.241921918,0.970295721
2008,8,13,11,721.7,11.3,85,0,69,3.8,0.358367969,0.933580419
2008,8,13,12,721.9,10.6,90,0,74,2.7,0.275637377,0.96126169
2008,8,13,13,722.3,11.5,76,0,152,1.2,-0.882947572,0.469471603
2008,8,13,14,722.2,10.7,81,0,219,4.4,-0.777146002,-0.62932034
2008,8,13,15,722.1,10,79,0,215,6.6,-0.819152081,-0.573576384
2008,8,13,16,721.9,9.7,82,0,211,7.9,-0.857167333,-0.515038021
2008,8,13,17,721.8,9.2,91,0,209,5.7,-0.874619737,-0.484809566
2008,8,13,18,721.4,9.2,98,0,206,5.3,-0.898794073,-0.438371092
2008,8,13,19,721,9.2,96,0,216,5.9,-0.809017032,-0.5877852
2008,8,13,20,720.8,10.2,78,0,224,4.3,-0.719339847,-0.694658322
2008,8,13,21,720.7,10.5,79,0,234,4.4,-0.587785309,-0.809016953
2008,8,13,22,720.8,10.6,73,0,245,3,-0.422618328,-0.906307756
2008,8,13,23,721,10.7,74,0,308,3.1,0.615661403,-0.78801081
2008,8,14,0,721.2,12.6,56,0,319,3.6,0.754709518,-0.656059101
2008,8,14,1,721.2,13.6,46,0,339,3.7,0.93358039,-0.358368044
2008,8,14,2,721.4,15.4,46,0,313,4.4,0.681998292,-0.731353765
2008,8,14,3,721.6,15.6,40,0,264,2.9,-0.104528541,-0.994521887
2008,8,14,4,721.6,16.8,42,0,334,2.1,0.898794003,-0.438371236
2008,8,14,5,721.4,15.6,62,0,22,2.1,0.927183857,0.374606587
2008,8,14,6,721,16.3,58,0,56,5,0.559192917,0.829037563
2008,8,14,7,720.8,15,67,0,53,5.6,0.601815036,0.798635501
2008,8,14,8,720.4,15.5,68,0,97,1.9,-0.121869315,0.992546155
2008,8,14,9,720.2,14.2,71,0,84,3.4,0.104528488,0.994521893
2008,8,14,10,720.2,13.1,68,0,63,5.5,0.453990516,0.891006516
2008,8,14,11,720.1,12.2,68,0,83,4,0.121869368,0.992546149
2008,8,14,12,720.7,11.9,73,0,75,3.4,0.258819067,0.965925821
2008,8,14,13,721,11.6,74,0,57,1.7,0.544639049,0.838670559
2008,8,14,14,721.2,11.4,74,0,35,3.2,0.81915205,0.573576428
2008,8,14,15,721.4,12.1,72,0,235,3.3,-0.573576494,-0.819152004
2008,8,14,16,721.2,10.8,75,0,88,1,0.034899523,0.999390826
2008,8,14,17,721,11.1,76,0,105,1.6,-0.258819015,0.965925834
2008,8,14,18,720.5,10.1,71,0,70,3.3,0.342020163,0.939692614
2008,8,14,19,720.1,10.5,64,0,119,2.3,-0.484809589,0.874619724
2008,8,14,20,719.7,10.2,62,0,108,1.5,-0.309016964,0.951056526
2008,8,14,21,719.6,10.6,67,0,136,1.5,-0.719339772,0.6946584
2008,8,14,22,719.6,10.6,49,0,112,2.3,-0.374606562,0.927183867
2008,8,14,23,719.8,10.7,60,0,85,2.4,0.087155768,0.996194696
2008,8,15,0,720.1,10.8,82,0,71,2.9,0.325568174,0.945518569
2008,8,15,1,720.1,12.8,72,0,71,2.5,0.325568174,0.945518569
2008,8,15,2,720.3,14.5,72,0,53,2.3,0.601815036,0.798635501
2008,8,15,3,720.3,15.6,60,0,61,5.1,0.484809636,0.874619698
2008,8,15,4,720.2,16.4,55,0,69,4.6,0.358367969,0.933580419
2008,8,15,5,720.1,14,59,0,60,2.4,0.500000015,0.866025395
2008,8,15,6,719.7,14.6,64,0,64,3.3,0.438371164,0.898794038
2008,8,15,7,719.6,12.3,76,0,78,4.1,0.207911714,0.978147596
2008,8,15,8,719.3,11.8,83,0,71,4.2,0.325568174,0.945518569
2008,8,15,9,719.3,11.8,86,0,73,4.3,0.292371726,0.95630475
2008,8,15,10,719.1,10.7,92,0,86,4.1,0.069756499,0.997564048
2008,8,15,11,719.4,10,95,2.1,138,3.6,-0.743144798,0.669130637
2008,8,15,12,719.8,9.4,89,1.2,138,6.4,-0.743144798,0.669130637
2008,8,15,13,720.2,9.5,90,0.2,131,6.6,-0.656059,0.754709606
2008,8,15,14,720.5,9.5,84,0.3,146,3.9,-0.829037548,0.55919294
2008,8,15,15,720.5,10.1,83,0,172,2,-0.990268062,0.139173152
2008,8,15,16,720.3,10,89,0,186,2.4,-0.994521901,-0.104528408
2008,8,15,17,719.9,9.4,98,0,199,3,-0.945518595,-0.325568098
2008,8,15,18,719.5,9,99,0,211,5,-0.857167333,-0.515038021
2008,8,15,19,719.1,8.9,99,0,208,5.9,-0.882947622,-0.469471508
2008,8,15,20,719,8.4,99,0,213,5.3,-0.838670602,-0.544638982
2008,8,15,21,718.7,8.1,94,0,219,8.1,-0.777146002,-0.62932034
2008,8,15,22,718.8,8,99,0,219,7.8,-0.777146002,-0.62932034
2008,8,15,23,719.1,7.9,99,0,213,7.6,-0.838670602,-0.544638982
2008,8,16,0,719.3,7.6,99,0,216,7.5,-0.809017032,-0.5877852
2008,8,16,1,719.6,9,99,0,220,4.9,-0.766044485,-0.64278756
2008,8,16,2,720,9.9,96,0,246,2.7,-0.40673671,-0.913545428
2008,8,16,3,720.1,11.2,92,0,275,1.6,0.087155661,-0.996194705
2008,8,16,4,719.9,13.1,80,0,279,2,0.156434383,-0.987688354
2008,8,16,5,719.4,14.4,76,0,281,2.4,0.190808913,-0.981627199
2008,8,16,6,719.1,15.8,69,0,275,3,0.087155661,-0.996194705
2008,8,16,7,719,15.9,80,0,44,2.4,0.719339809,0.694658361
2008,8,16,8,718.8,17.4,59,0,282,2.4,0.207911609,-0.978147618
2008,8,16,9,718.8,14.1,81,0,28,4.1,0.882947597,0.469471555
2008,8,16,10,719,14.1,87,0,7,5.2,0.992546152,0.121869341
2008,8,16,11,719.1,13.7,73,0,337,4.2,0.920504814,-0.390731221
2008,8,16,12,719.5,12.5,65,0,313,5.3,0.681998292,-0.731353765
2008,8,16,13,720.1,12,61,0,324,4.9,0.809016938,-0.58778533
2008,8,16,14,720.6,11.2,76,0,340,5.3,0.939692586,-0.342020238
2008,8,16,15,720.8,10.7,97,0,215,4.3,-0.819152081,-0.573576384
2008,8,16,16,720.4,10.4,99,0,206,7.8,-0.898794073,-0.438371092
2008,8,16,17,720.1,10.1,98,0,207,7.5,-0.891006552,-0.453990445
2008,8,16,18,719.9,9.7,98,0,208,8.2,-0.882947622,-0.469471508
2008,8,16,19,719.6,9.9,99,0,220,7.6,-0.766044485,-0.64278756
2008,8,16,20,719.4,10.2,99,0,215,8.4,-0.819152081,-0.573576384
2008,8,16,21,719.6,10.1,99,0,214,6.7,-0.829037608,-0.559192851
2008,8,16,22,719.6,9.7,99,0,212,8.2,-0.84804813,-0.529919211
2008,8,16,23,720.1,10.4,93,0,219,7.7,-0.777146002,-0.62932034
2008,8,17,0,720.5,11,90,0,214,7.3,-0.829037608,-0.559192851
2008,8,17,1,720.9,12.4,84,0,217,4.4,-0.798635549,-0.601814972
2008,8,17,2,721.1,13.9,83,0,231,2.3,-0.629320444,-0.777145918
2008,8,17,3,721.4,14.8,76,0,231,2.1,-0.629320444,-0.777145918
2008,8,17,4,721.3,17.8,55,0,67,1.4,0.390731147,0.920504846
2008,8,17,5,721,17.9,70,0,131,2.1,-0.656059,0.754709606
2008,8,17,6,720.8,16.9,76,0,61,4.6,0.484809636,0.874619698
2008,8,17,7,720.6,16.6,75,0,43,3.8,0.73135371,0.681998351
2008,8,17,8,720.4,15.3,80,0,55,3.4,0.57357645,0.819152035
2008,8,17,9,720.3,16.3,82,0,44,3.3,0.719339809,0.694658361
2008,8,17,10,720.4,15.3,78,0,59,3.1,0.51503809,0.857167292
2008,8,17,11,720.5,16,65,0,211,1.5,-0.857167333,-0.515038021
2008,8,17,12,720.9,14.2,67,0,146,1.7,-0.829037548,0.55919294
2008,8,17,13,721.4,13.5,73,0,179,2.7,-0.999847694,0.01745246
2008,8,17,14,721.8,13,77,0,201,4.9,-0.933580448,-0.358367894
2008,8,17,15,721.9,13.2,64,0,197,5.9,-0.956304773,-0.292371649
2008,8,17,16,722,12.6,72,0,203,6.8,-0.920504877,-0.390731073
2008,8,17,17,721.9,12.1,76,0,204,6.9,-0.913545482,-0.406736588
2008,8,17,18,721.7,10.6,94,0,209,9,-0.874619737,-0.484809566
2008,8,17,19,721.5,9.9,99,0,207,9,-0.891006552,-0.453990445
2008,8,17,20,721.6,9.8,99,0,207,7.8,-0.891006552,-0.453990445
2008,8,17,21,721.4,9.6,99,0,207,7.2,-0.891006552,-0.453990445
2008,8,17,22,721.9,9.2,99,0,207,6.3,-0.891006552,-0.453990445
2008,8,17,23,722.3,12.4,61,0,220,3.6,-0.766044485,-0.64278756
2008,8,18,0,722.6,16.7,50,0,41,1.6,0.754709588,0.65605902
2008,8,18,1,722.9,17.8,56,0,42,2,0.743144834,0.669130597
2008,8,18,2,723.5,17.7,64,0,54,2.3,0.587785265,0.809016985
2008,8,18,3,723.7,18.5,60,0,80,2.4,0.173648201,0.984807749
2008,8,18,4,723.6,19.5,58,0,58,3.7,0.529919279,0.848048087
2008,8,18,5,723.6,19.1,61,0,65,3,0.422618279,0.906307779
2008,8,18,6,723.5,18.2,64,0,41,3.8,0.754709588,0.65605902
2008,8,18,7,723.3,19.2,61,0,66,5.2,0.406736661,0.91354545
2008,8,18,8,723,18,68,0,81,3.6,0.156434489,0.987688337
2008,8,18,9,722.9,16.8,72,0,124,4.5,-0.559192873,0.829037593
2008,8,18,10,722.9,15.5,83,0,123,4.4,-0.544639004,0.838670588
2008,8,18,11,722.8,15,91,0,95,1.2,-0.087155715,0.996194701
2008,8,18,12,723,13.9,94,0,193,2.5,-0.974370078,-0.224950998
2008,8,18,13,723.3,12.8,93,0,199,3.2,-0.945518595,-0.325568098
2008,8,18,14,723.4,12.1,98,0,213,6.9,-0.838670602,-0.544638982
2008,8,18,15,723.2,11.9,90,0,217,8.6,-0.798635549,-0.601814972
2008,8,18,16,722.9,11.5,94,0,212,8.2,-0.84804813,-0.529919211
2008,8,18,17,722.8,11.1,97,0,226,6.7,-0.694658419,-0.719339754
2008,8,18,18,722.6,11.4,99,0,231,6.6,-0.629320444,-0.777145918
2008,8,18,19,721.8,11.4,99,0,222,9.6,-0.74314487,-0.669130557
2008,8,18,20,721.5,11.2,99,0,223,9.9,-0.731353747,-0.681998312
2008,8,18,21,721.6,11.2,99,0,221,9.1,-0.754709623,-0.656058979
2008,8,18,22,721.5,11.1,99,0,224,7.3,-0.719339847,-0.694658322
2008,8,18,23,722,11.4,97,0,207,5.9,-0.891006552,-0.453990445
2008,8,19,0,722,11.7,98,0,213,6.8,-0.838670602,-0.544638982
2008,8,19,1,722,11.7,99,0,216,6.6,-0.809017032,-0.5877852
2008,8,19,2,722.3,11.9,99,0,197,4.9,-0.956304773,-0.292371649
2008,8,19,3,722.3,11.9,99,0,201,3.9,-0.933580448,-0.358367894
2008,8,19,4,722,12.3,99,0,197,3.9,-0.956304773,-0.292371649
2008,8,19,5,722,12.4,99,0,194,3.3,-0.97029574,-0.24192184
2008,8,19,6,721.6,12.5,99,0,208,5.7,-0.882947622,-0.469471508
2008,8,19,7,721.3,12.7,99,0,197,4.3,-0.956304773,-0.292371649
2008,8,19,8,721,12.8,99,0,184,4,-0.997564054,-0.069756419
2008,8,19,9,720.8,12.8,99,0,205,6.6,-0.906307813,-0.422618206
2008,8,19,10,720.8,12.8,99,0,197,4.5,-0.956304773,-0.292371649
2008,8,19,11,720.7,12.8,99,0,185,4.6,-0.996194703,-0.087155688
2008,8,19,12,720.8,12.9,99,0,212,5.4,-0.84804813,-0.529919211
2008,8,19,13,720.7,13.1,99,0,193,6,-0.974370078,-0.224950998
2008,8,19,14,721.1,13.4,99,0,192,5.5,-0.978147613,-0.207911635
2008,8,19,15,720.9,13.3,99,0,202,6.8,-0.927183877,-0.374606538
2008,8,19,16,720.9,13.2,99,0,193,5.5,-0.974370078,-0.224950998
2008,8,19,17,721,13.1,99,0,215,6.6,-0.819152081,-0.573576384
2008,8,19,18,720.8,13,99,0,207,6.4,-0.891006552,-0.453990445
2008,8,19,19,720.5,13,99,0,224,8.6,-0.719339847,-0.694658322
2008,8,19,20,720.4,13,99,0.2,214,5.1,-0.829037608,-0.559192851
2008,8,19,21,720.3,13,99,0.7,209,5.1,-0.874619737,-0.484809566
2008,8,19,22,720.7,13,99,0,223,4.8,-0.731353747,-0.681998312
2008,8,19,23,720.9,13.1,99,0.1,211,4.1,-0.857167333,-0.515038021
2008,8,20,0,721,13,99,0.5,217,5.9,-0.798635549,-0.601814972
2008,8,20,1,721.3,13.1,99,0.2,169,2.3,-0.981627174,0.190809045
2008,8,20,2,721.4,13.1,99,1.2,195,2.3,-0.965925841,-0.258818989
2008,8,20,3,721.6,10.8,99,7.4,58,4.7,0.529919279,0.848048087
2008,8,20,4,721.4,10.1,99,7.1,49,4.7,0.65605904,0.754709571
2008,8,20,5,721.4,10.1,99,9.1,2,6,0.999390827,0.034899496
2008,8,20,6,721.4,9.9,99,6.1,334,8.5,0.898794003,-0.438371236
2008,8,20,7,722,8.9,99,2.4,311,8.4,0.656058959,-0.754709641
2008,8,20,8,721.5,7.7,99,1.1,332,11.2,0.882947546,-0.46947165
2008,8,20,9,721.7,8,97,0.3,317,11.8,0.731353637,-0.681998429
2008,8,20,10,722,8.6,92,0.5,345,12.7,0.9659258,-0.258819144
2008,8,20,11,722.3,8.6,91,0.1,321,9.4,0.777145901,-0.629320465
2008,8,20,12,722.5,8.5,92,0,336,10.6,0.913545417,-0.406736734
2008,8,20,13,723.2,8.6,90,0,323,9.2,0.798635452,-0.6018151
2008,8,20,14,723.6,8.8,85,0,315,11,0.707106715,-0.707106848
2008,8,20,15,723.9,8.2,93,0,303,9.6,0.544638959,-0.838670617
2008,8,20,16,723.9,8.1,97,0,333,11.3,0.891006479,-0.453990588
2008,8,20,17,723.7,7.9,93,0,321,9.9,0.777145901,-0.629320465
2008,8,20,18,723.7,8,94,0,323,8.9,0.798635452,-0.6018151
2008,8,20,19,723.5,7.8,94,0,348,8.1,0.978147579,-0.207911792
2008,8,20,20,723.9,7.7,97,0,333,5.1,0.891006479,-0.453990588
2008,8,20,21,723.6,7.2,99,0,296,6.9,0.438371068,-0.898794085
2008,8,20,22,723.5,7.3,90,0,321,5.8,0.777145901,-0.629320465
2008,8,20,23,723.7,7.3,91,0,16,4.6,0.961261697,0.275637351
2008,8,21,0,723.7,7.3,86,0,358,6.9,0.999390823,-0.034899603
2008,8,21,1,724.1,7.3,92,0,73,1.6,0.292371726,0.95630475
2008,8,21,2,724.3,8.5,91,0,360,2.3,1,-1.0718E-07
2008,8,21,3,724.5,10.8,80,0,169,1.1,-0.981627174,0.190809045
2008,8,21,4,724.4,11.8,78,0,287,1.9,0.292371623,-0.956304781
2008,8,21,5,724.5,12.3,74,0,296,2.4,0.438371068,-0.898794085
2008,8,21,6,724.2,12,76,0,263,4.2,-0.121869421,-0.992546142
2008,8,21,7,723.6,12.6,78,0,271,3.3,0.017452326,-0.999847697
2008,8,21,8,723.5,12.7,76,0,269,3.4,-0.017452487,-0.999847694
2008,8,21,9,723.5,12.2,76,0,312,3,0.669130537,-0.743144888
2008,8,21,10,723.4,12.6,71,0,287,3.5,0.292371623,-0.956304781
2008,8,21,11,723.3,11.7,71,0,314,4.1,0.694658303,-0.719339865
2008,8,21,12,723.4,9.8,67,0,311,7,0.656058959,-0.754709641
2008,8,21,13,723.9,9.9,60,0,317,6.2,0.731353637,-0.681998429
2008,8,21,14,724.3,9.9,52,0,288,7.1,0.309016913,-0.951056543
2008,8,21,15,723.9,9.6,51,0,285,7.1,0.258818963,-0.965925848
2008,8,21,16,723.6,9.6,45,0,289,8.9,0.325568073,-0.945518604
2008,8,21,17,723.5,9.4,41,0,300,10.4,0.499999923,-0.866025448
2008,8,21,18,722.9,9.5,37,0,306,10.4,0.587785179,-0.809017048
2008,8,21,19,723,8.9,42,0,300,8.2,0.499999923,-0.866025448
2008,8,21,20,723,9.5,45,0,289,7.9,0.325568073,-0.945518604
2008,8,21,21,722.7,9.2,49,0,305,8.2,0.573576362,-0.819152096
2008,8,21,22,722.9,9.1,54,0,296,8.1,0.438371068,-0.898794085
2008,8,21,23,723.3,9.7,58,0,304,6,0.559192828,-0.829037623
2008,8,22,0,723.6,10.9,56,0,292,6.1,0.374606513,-0.927183887
2008,8,22,1,723.6,12,53,0,300,6.1,0.499999923,-0.866025448
2008,8,22,2,724.1,13,57,0,308,4.3,0.615661403,-0.78801081
2008,8,22,3,724.4,13.9,55,0,298,3.8,0.469471484,-0.882947635
2008,8,22,4,724.1,13.6,56,0,277,4.4,0.121869262,-0.992546162
2008,8,22,5,724,14.3,55,0,274,4.2,0.069756392,-0.997564056
2008,8,22,6,724,15,54,0,274,2.7,0.069756392,-0.997564056
2008,8,22,7,723.6,16,54,0,264,2.9,-0.104528541,-0.994521887
2008,8,22,8,723.5,16.9,48,0,250,1.2,-0.342020213,-0.939692595
2008,8,22,9,723.4,17.2,48,0,42,1.6,0.743144834,0.669130597
2008,8,22,10,723.4,15.5,48,0,19,5.2,0.945518577,0.325568149
2008,8,22,11,723.4,13.8,56,0,29,5,0.874619711,0.484809613
2008,8,22,12,723.6,11.8,58,0,57,4.2,0.544639049,0.838670559
2008,8,22,13,724,11.7,61,0,76,4,0.241921918,0.970295721
2008,8,22,14,724.1,11.8,54,0,70,3.1,0.342020163,0.939692614
2008,8,22,15,724,11.7,34,0,277,2.6,0.121869262,-0.992546162
2008,8,22,16,723.7,12.5,38,0,233,4.1,-0.601815079,-0.798635468
2008,8,22,17,723.5,11,71,0,207,7.6,-0.891006552,-0.453990445
2008,8,22,18,723,10.7,77,0,206,6.8,-0.898794073,-0.438371092
2008,8,22,19,722.8,10.6,75,0,202,7,-0.927183877,-0.374606538
2008,8,22,20,722.7,10.2,76,0,201,6.7,-0.933580448,-0.358367894
2008,8,22,21,722.9,10.4,68,0,190,4.4,-0.984807763,-0.173648122
2008,8,22,22,722.7,11.2,46,0,172,2.3,-0.990268062,0.139173152
2008,8,22,23,722.8,13,32,0,90,2.8,2.67949E-08,1
2008,8,23,0,722.9,14,28,0,101,2.8,-0.190808966,0.981627189
2008,8,23,1,723.1,15.1,25,0,110,3.7,-0.342020113,0.939692632
2008,8,23,2,723.1,15.8,33,0,123,3.1,-0.544639004,0.838670588
2008,8,23,3,723.4,17.5,37,0,141,2,-0.777145935,0.629320424
2008,8,23,4,723.1,16.9,40,0,92,2.6,-0.034899469,0.999390828
2008,8,23,5,722.8,18.2,48,0,74,2.7,0.275637377,0.96126169
2008,8,23,6,722.5,18,53,0,95,2.6,-0.087155715,0.996194701
2008,8,23,7,722.2,18,57,0,86,2.3,0.069756499,0.997564048
2008,8,23,8,721.8,18,56,0,58,3.2,0.529919279,0.848048087
2008,8,23,9,722,17.1,60,0,56,2.7,0.559192917,0.829037563
2008,8,23,10,722.3,14.7,64,0,74,4.1,0.275637377,0.96126169
2008,8,23,11,722.7,12.9,68,0,82,3.8,0.139173125,0.990268065
2008,8,23,12,723.1,13.3,73,0,127,2.8,-0.601814993,0.798635533
2008,8,23,13,723.2,12.7,81,0,187,2.2,-0.992546158,-0.121869288
2008,8,23,14,723.6,12.4,84,0,175,1.4,-0.996194694,0.087155795
2008,8,23,15,723.7,11.7,91,0,183,1.8,-0.998629538,-0.052335902
2008,8,23,16,723.7,11.5,93,0,206,3.8,-0.898794073,-0.438371092
2008,8,23,17,723.6,11.1,97,0,210,5.2,-0.866025435,-0.499999946
2008,8,23,18,723.1,10.7,95,0,213,5.2,-0.838670602,-0.544638982
2008,8,23,19,723.3,10.3,94,0,213,5.8,-0.838670602,-0.544638982
2008,8,23,20,723.4,10,99,0,218,4.7,-0.788010794,-0.615661424
2008,8,23,21,723.5,10,99,0,207,4.3,-0.891006552,-0.453990445
2008,8,23,22,723.7,9.6,99,0,191,2.8,-0.981627194,-0.19080894
2008,8,23,23,724.1,9.3,99,0,70,2.2,0.342020163,0.939692614
2008,8,24,0,724.2,7.9,99,1.3,38,3.8,0.788010761,0.615661466
2008,8,24,1,724.4,8.1,99,1.2,47,5,0.68199837,0.731353692
2008,8,24,2,724.8,7.4,99,1.1,21,9.7,0.933580429,0.358367944
2008,8,24,3,724.8,6.9,99,0,11,12.1,0.981627184,0.190808992
2008,8,24,4,724.7,7.1,99,0.1,17,11.8,0.956304757,0.2923717
2008,8,24,5,724.9,9.6,85,0.5,301,5.7,0.515037998,-0.857167347
2008,8,24,6,724.7,11.2,78,0.1,312,2.8,0.669130537,-0.743144888
2008,8,24,7,724.2,11.8,84,0,51,2.8,0.629320403,0.777145952
2008,8,24,8,724.6,11.2,86,0,277,2.8,0.121869262,-0.992546162
2008,8,24,9,724.2,11,92,0,208,1.1,-0.882947622,-0.469471508
2008,8,24,10,724.1,10.3,94,0,266,1,-0.069756553,-0.997564045
2008,8,24,11,724.2,9.4,99,0,216,2.1,-0.809017032,-0.5877852
2008,8,24,12,724.2,10.3,59,0,347,2.8,0.974370042,-0.224951155
2008,8,24,13,724.8,9.6,83,0,236,2.7,-0.559192962,-0.829037533
2008,8,24,14,725.1,9.1,71,0,279,3,0.156434383,-0.987688354
2008,8,24,15,725.1,9.4,59,0,283,2.8,0.224950972,-0.974370084
2008,8,24,16,725.1,9.9,49,0,52,3.1,0.615661488,0.788010744
2008,8,24,17,724.9,9.7,50,0,51,4.7,0.629320403,0.777145952
2008,8,24,18,724.8,10.9,46,0,87,2.6,0.052335982,0.998629533
2008,8,24,19,724.6,10.6,46,0,186,1.7,-0.994521901,-0.104528408
2008,8,24,20,724.6,10.9,44,0,260,0.8,-0.173648254,-0.98480774
2008,8,24,21,724.6,12,37,0,235,0.8,-0.573576494,-0.819152004
2008,8,24,22,724.7,11.4,34,0,315,1.1,0.707106715,-0.707106848
2008,8,24,23,725.2,12.8,39,0,16,1.6,0.961261697,0.275637351
2008,8,25,0,725.4,14.3,40,0,15,1.6,0.965925827,0.258819041
2008,8,25,1,725.6,15.8,44,0,44,1.7,0.719339809,0.694658361
2008,8,25,2,725.9,15.1,49,0,183,1,-0.998629538,-0.052335902
2008,8,25,3,726.2,17.5,50,0,34,1.1,0.829037578,0.559192895
2008,8,25,4,726,18.1,42,0,14,1,0.970295727,0.241921892
2008,8,25,5,725.6,17,38,0,101,2.1,-0.190808966,0.981627189
2008,8,25,6,725.4,16.1,45,0,139,1.2,-0.754709553,0.65605906
2008,8,25,7,725,15.5,45,0,110,3,-0.342020113,0.939692632
2008,8,25,8,724.6,16.2,41,0,132,4.6,-0.669130577,0.743144852
2008,8,25,9,724.4,16.6,42,0,131,2.7,-0.656059,0.754709606
2008,8,25,10,724.3,15.6,48,0,139,4.1,-0.754709553,0.65605906
2008,8,25,11,724.2,13.7,59,0,157,4.6,-0.920504835,0.390731172
2008,8,25,12,724.7,12.7,63,0,140,1.9,-0.766044416,0.642787642
2008,8,25,13,724.7,12.3,70,0,216,6.2,-0.809017032,-0.5877852
2008,8,25,14,725.2,12.2,71,0,214,6.7,-0.829037608,-0.559192851
2008,8,25,15,725.1,11.7,80,0,203,7.2,-0.920504877,-0.390731073
2008,8,25,16,725.3,11.3,85,0,197,6.2,-0.956304773,-0.292371649
2008,8,25,17,725,11.1,91,0,210,7.2,-0.866025435,-0.499999946
2008,8,25,18,724.6,10.1,93,0,201,7.1,-0.933580448,-0.358367894
2008,8,25,19,724.2,10.2,92,0,205,7.6,-0.906307813,-0.422618206
2008,8,25,20,724.2,9.6,97,0,207,8.3,-0.891006552,-0.453990445
2008,8,25,21,724.2,9.3,99,0,210,8.3,-0.866025435,-0.499999946
2008,8,25,22,724.6,9.9,97,0,213,6.3,-0.838670602,-0.544638982
2008,8,25,23,725.1,10.2,88,0,179,2.7,-0.999847694,0.01745246
2008,8,26,0,725.3,9.7,98,0,258,2.4,-0.207911766,-0.978147585
2008,8,26,1,725.3,9.6,91,0,15,8.9,0.965925827,0.258819041
2008,8,26,2,726.1,9,83,0,26,9.5,0.89879405,0.43837114
2008,8,26,3,726.3,10.6,76,0,28,9.8,0.882947597,0.469471555
2008,8,26,4,726.1,14,70,0,29,5.7,0.874619711,0.484809613
2008,8,26,5,725.9,14.5,64,0,16,6,0.961261697,0.275637351
2008,8,26,6,725.6,14.5,64,0,45,6.3,0.707106791,0.707106772
2008,8,26,7,725.1,12.3,62,0,61,5.8,0.484809636,0.874619698
2008,8,26,8,724.6,13,60,0,64,5.8,0.438371164,0.898794038
2008,8,26,9,724.4,12.1,67,0,62,5.2,0.469471579,0.882947584
2008,8,26,10,724.2,12.7,65,0,59,3.8,0.51503809,0.857167292
2008,8,26,11,724.2,10.7,72,0,91,3.2,-0.017452379,0.999847696
2008,8,26,12,724.7,10.7,77,0,106,2.6,-0.275637325,0.961261705
2008,8,26,13,724.9,9,96,0.3,43,7.8,0.73135371,0.681998351
2008,8,26,14,725.2,8.4,97,0.2,63,5.1,0.453990516,0.891006516
2008,8,26,15,725.4,6.7,94,3.5,21,6.3,0.933580429,0.358367944
2008,8,26,16,725.5,7.1,89,2.6,83,4.5,0.121869368,0.992546149
2008,8,26,17,724.5,7.9,87,0.6,124,5.5,-0.559192873,0.829037593
2008,8,26,18,723.9,8.5,90,0,145,2.5,-0.81915202,0.573576472
2008,8,26,19,723.2,8,87,0,221,7.6,-0.754709623,-0.656058979
2008,8,26,20,722.9,7.7,91,0,216,10,-0.809017032,-0.5877852
2008,8,26,21,722.6,8.1,92,0,214,10.5,-0.829037608,-0.559192851
2008,8,26,22,722.8,8.6,99,0,224,8.9,-0.719339847,-0.694658322
2008,8,26,23,723.3,8.5,99,0,221,8,-0.754709623,-0.656058979
2008,8,27,0,723.6,9.3,99,0,223,7.3,-0.731353747,-0.681998312
2008,8,27,1,723.8,9.5,99,0,227,4.8,-0.681998409,-0.731353656
2008,8,27,2,723.9,9.6,99,0,225,6.6,-0.707106829,-0.707106734
2008,8,27,3,724.2,10.1,99,0,231,5.1,-0.629320444,-0.777145918
2008,8,27,4,724,11.8,92,0,228,4.8,-0.669130657,-0.74314478
2008,8,27,5,723.9,12.8,86,0,240,2.5,-0.500000062,-0.866025368
2008,8,27,6,723.5,14.4,80,0,235,2.4,-0.573576494,-0.819152004
2008,8,27,7,723,13.2,85,0,237,3.1,-0.544639094,-0.83867053
2008,8,27,8,722.5,13,87,0,231,2.8,-0.629320444,-0.777145918
2008,8,27,9,722.3,14.6,82,0,216,2.3,-0.809017032,-0.5877852
2008,8,27,10,722.2,13.9,81,0,195,1.7,-0.965925841,-0.258818989
2008,8,27,11,722.3,12,98,0,98,1.7,-0.139173072,0.990268073
2008,8,27,12,722.4,11.4,73,0,114,4.6,-0.406736612,0.913545471
2008,8,27,13,723.1,11.7,72,0,169,2.8,-0.981627174,0.190809045
2008,8,27,14,723.1,11,94,0,212,4.9,-0.84804813,-0.529919211
2008,8,27,15,722.9,10.6,99,0,219,5.8,-0.777146002,-0.62932034
2008,8,27,16,722.8,10.1,96,0,220,6.6,-0.766044485,-0.64278756
2008,8,27,17,722.8,10.1,97,0,190,3.2,-0.984807763,-0.173648122
2008,8,27,18,722.4,10,98,0,191,3.9,-0.981627194,-0.19080894
2008,8,27,19,721.9,9.8,99,0,212,6.9,-0.84804813,-0.529919211
2008,8,27,20,721.9,9.7,99,0,216,6.8,-0.809017032,-0.5877852
2008,8,27,21,721.1,9.6,99,0,219,7.4,-0.777146002,-0.62932034
2008,8,27,22,721,9.4,99,0,213,6.4,-0.838670602,-0.544638982
2008,8,27,23,721.3,9.6,99,0,193,2.4,-0.974370078,-0.224950998
2008,8,28,0,721.6,9.8,99,0,172,2.8,-0.990268062,0.139173152
